3.501003781999999774e+03 -1.501504000000000111e-17
3.502498973000000206e+03 -8.067263999999999292e-18
3.503994162999999844e+03 -1.539905999999999947e-18
3.505489352999999937e+03 1.888021999999999860e-17
3.506984543000000031e+03 3.275998999999999851e-18
3.508479734000000008e+03 3.170388999999999840e-17
3.509974924000000101e+03 6.535772999999999620e-18
3.511470114000000194e+03 -1.728631000000000074e-18
3.512965303999999833e+03 1.154791999999999949e-17
3.514460494999999810e+03 4.314735999999999996e-18
3.515955684999999903e+03 7.135053000000000486e-20
3.517450874999999996e+03 3.036548000000000045e-18
3.518946065000000090e+03 1.352622000000000074e-17
3.520441256000000067e+03 1.152500999999999966e-17
3.521936446000000160e+03 2.269941000000000161e-18
3.523431635999999799e+03 -4.674884000000000169e-19
3.524926826999999776e+03 -3.348675999999999915e-18
3.526422016999999869e+03 2.065814999999999819e-18
3.527917206999999962e+03 1.017714999999999981e-17
3.529412397000000055e+03 8.652574000000000071e-18
3.530907588000000032e+03 -1.094536999999999956e-17
3.532402778000000126e+03 -1.928678999999999997e-17
3.533897968000000219e+03 -5.015288999999999784e-18
3.535393157999999858e+03 -1.223577000000000041e-18
3.536888348999999835e+03 1.668472999999999950e-17
3.538383538999999928e+03 -2.430517999999999966e-17
3.539878729000000021e+03 7.129848999999999570e-18
3.541373919000000114e+03 -4.704605000000000244e-18
3.542869110000000092e+03 -7.898811000000000702e-18
3.544364300000000185e+03 2.983177000000000100e-18
3.545859489999999823e+03 5.941701000000000028e-18
3.547354680999999800e+03 4.639116000000000114e-18
3.548849870999999894e+03 1.029148000000000003e-17
3.550345060999999987e+03 1.302845000000000096e-18
3.551840251000000080e+03 -4.412375999999999886e-18
3.553335442000000057e+03 -1.302113999999999973e-17
3.554830632000000151e+03 1.186498000000000017e-17
3.556325821999999789e+03 4.238866999999999772e-18
3.557821011999999882e+03 -2.130271999999999938e-18
3.559316202999999859e+03 4.562740000000000113e-19
3.560811392999999953e+03 -1.818390000000000075e-17
3.562306583000000046e+03 -2.285303000000000157e-18
3.563801773000000139e+03 -9.228190999999999710e-18
3.565296964000000116e+03 4.989126999999999815e-18
3.566792154000000210e+03 1.240284000000000048e-17
3.568287343999999848e+03 -8.435218999999999967e-19
3.569782533999999941e+03 -6.158340999999999824e-18
3.571277724999999919e+03 -1.663829000000000054e-17
3.572772915000000012e+03 -9.357667999999999348e-18
3.574268105000000105e+03 -1.326300999999999919e-19
3.575763296000000082e+03 -5.154223000000000219e-18
3.577258486000000175e+03 4.866533000000000327e-18
3.578753675999999814e+03 2.041786999999999904e-17
3.580248865999999907e+03 1.482129999999999986e-17
3.581744056999999884e+03 -3.946589000000000224e-18
3.583239246999999978e+03 4.627145000000000195e-18
3.584734437000000071e+03 9.353971999999999487e-18
3.586229627000000164e+03 1.124001000000000002e-17
3.587724818000000141e+03 -4.973977000000000323e-18
3.589220007999999780e+03 -5.073405999999999673e-18
3.590715197999999873e+03 -4.034791000000000057e-18
3.592210387999999966e+03 -2.794627000000000052e-18
3.593705578999999943e+03 -1.598106999999999947e-19
3.595200769000000037e+03 -8.528187000000000765e-18
3.596695959000000130e+03 3.872060000000000064e-19
3.598191149000000223e+03 -1.221885999999999925e-18
3.599686340000000200e+03 -1.936395999999999984e-18
3.601181529999999839e+03 -5.663848999999999821e-18
3.602676719999999932e+03 3.775516999999999845e-18
3.604171910999999909e+03 4.215420999999999689e-18
3.605667101000000002e+03 -9.656267000000000697e-18
3.607162291000000096e+03 -5.542784999999999893e-18
3.608657481000000189e+03 1.421868000000000021e-17
3.610152672000000166e+03 5.321461000000000315e-18
3.611647861999999805e+03 -3.460696000000000032e-18
3.613143051999999898e+03 5.042591000000000195e-18
3.614638241999999991e+03 2.441073000000000138e-18
3.616133432999999968e+03 8.188177999999999264e-18
3.617628623000000061e+03 1.058113000000000064e-17
3.619123813000000155e+03 3.915821999999999654e-18
3.620619002999999793e+03 -6.887325999999999955e-18
3.622114194000000225e+03 -4.830602999999999625e-18
3.623609383999999864e+03 1.635948999999999957e-19
3.625104573999999957e+03 -1.791897999999999893e-18
3.626599764000000050e+03 4.377264999999999565e-19
3.628094955000000027e+03 -1.513259999999999950e-18
3.629590145000000120e+03 -6.881588000000000117e-18
3.631085335000000214e+03 -7.939017999999999582e-18
3.632580526000000191e+03 -8.856503000000000675e-18
3.634075715999999829e+03 -4.092063000000000029e-19
3.635570905999999923e+03 1.061470999999999997e-18
3.637066096000000016e+03 1.365391999999999930e-18
3.638561286999999993e+03 -2.951323000000000177e-18
3.640056477000000086e+03 4.411465999999999634e-19
3.641551667000000180e+03 -2.124186000000000123e-18
3.643046856999999818e+03 -4.877551999999999698e-18
3.644542047999999795e+03 -7.921759000000000466e-18
3.646037237999999888e+03 -6.033497000000000213e-18
3.647532427999999982e+03 -6.581531999999999778e-19
3.649027618000000075e+03 5.862806999999999776e-18
3.650522809000000052e+03 5.342098999999999973e-18
3.652017999000000145e+03 1.180221999999999936e-18
3.653513188999999784e+03 3.141329000000000089e-18
3.655008378999999877e+03 -5.116704000000000257e-18
3.656503569999999854e+03 -4.925824000000000237e-18
3.657998759999999947e+03 4.468554000000000358e-19
3.659493950000000041e+03 -4.877893999999999908e-18
3.660989141000000018e+03 7.249303999999999987e-18
3.662484331000000111e+03 -2.425246000000000180e-19
3.663979521000000204e+03 2.742064999999999977e-18
3.665474710999999843e+03 -1.618600000000000000e-18
3.666969901999999820e+03 3.532459000000000256e-18
3.668465091999999913e+03 -8.522469999999999534e-19
3.669960282000000007e+03 2.297653999999999838e-18
3.671455472000000100e+03 6.316467000000000180e-18
3.672950663000000077e+03 2.899871000000000168e-18
3.674445853000000170e+03 2.557631999999999854e-19
3.675941042999999809e+03 -3.836732000000000332e-18
3.677436232999999902e+03 -3.950703000000000170e-18
3.678931423999999879e+03 -8.185181000000000204e-19
3.680426613999999972e+03 -3.776903999999999883e-18
3.681921804000000066e+03 9.478576999999999594e-20
3.683416994000000159e+03 -8.428157000000000535e-18
3.684912185000000136e+03 -5.514565000000000054e-18
3.686407374999999774e+03 9.077099000000000899e-19
3.687902564999999868e+03 -5.776188000000000206e-19
3.689397755999999845e+03 -9.758797000000000721e-18
3.690892945999999938e+03 4.833543000000000320e-18
3.692388136000000031e+03 3.286628000000000104e-18
3.693883326000000125e+03 5.856114000000000084e-18
3.695378517000000102e+03 4.893587999999999987e-19
3.696873707000000195e+03 -1.439869999999999950e-18
3.698368896999999833e+03 1.229182999999999994e-18
3.699864086999999927e+03 -3.742143000000000103e-18
3.701359277999999904e+03 -5.137275000000000269e-18
3.702854467999999997e+03 3.659341999999999768e-18
3.704349658000000090e+03 -3.722097999999999837e-18
3.705844848000000184e+03 -1.439998000000000055e-18
3.707340039000000161e+03 1.197660999999999963e-17
3.708835228999999799e+03 1.910171999999999853e-18
3.710330418999999893e+03 -1.903556999999999831e-18
3.711825608999999986e+03 -1.801149999999999849e-18
3.713320799999999963e+03 -6.472354999999999947e-18
3.714815990000000056e+03 3.453833000000000132e-18
3.716311180000000149e+03 -9.709468000000000820e-19
3.717806371000000127e+03 1.403375999999999950e-18
3.719301561000000220e+03 8.434303999999999459e-18
3.720796750999999858e+03 3.025995000000000052e-18
3.722291940999999952e+03 -5.880047999999999783e-19
3.723787131999999929e+03 1.326244000000000013e-18
3.725282322000000022e+03 -2.309267999999999937e-18
3.726777512000000115e+03 -1.090418000000000063e-18
3.728272702000000208e+03 -1.835271999999999967e-18
3.729767893000000186e+03 -2.983108999999999786e-19
3.731263082999999824e+03 -6.214608999999999693e-19
3.732758272999999917e+03 -6.588953999999999684e-19
3.734253463000000011e+03 4.169045999999999810e-18
3.735748653999999988e+03 -5.837654999999999773e-18
3.737243844000000081e+03 2.357313999999999874e-18
3.738739034000000174e+03 1.851734999999999944e-19
3.740234225000000151e+03 3.131374000000000033e-19
3.741729414999999790e+03 7.994327000000000395e-19
3.743224604999999883e+03 -1.650847000000000080e-18
3.744719794999999976e+03 -2.189611999999999809e-18
3.746214985999999953e+03 -1.504400999999999958e-18
3.747710176000000047e+03 -1.385435000000000016e-18
3.749205366000000140e+03 -1.914908000000000057e-18
3.750700555999999779e+03 -3.736943999999999827e-18
3.752195747000000210e+03 -2.107968999999999988e-18
3.753690936999999849e+03 3.455307000000000068e-18
3.755186126999999942e+03 6.917248999999999638e-18
3.756681317000000035e+03 3.920664000000000110e-18
3.758176508000000013e+03 1.934013000000000080e-18
3.759671698000000106e+03 -6.041731999999999769e-18
3.761166888000000199e+03 -3.696028999999999918e-18
3.762662077999999838e+03 1.028941000000000058e-20
3.764157268999999815e+03 -2.227718000000000167e-18
3.765652458999999908e+03 -4.431965000000000129e-18
3.767147649000000001e+03 3.037192999999999859e-18
3.768642839999999978e+03 8.894526999999999079e-19
3.770138030000000072e+03 -5.374312000000000281e-18
3.771633220000000165e+03 5.955143000000000191e-19
3.773128409999999803e+03 1.261433999999999903e-19
3.774623600999999780e+03 1.577323999999999912e-18
3.776118790999999874e+03 -2.379256999999999927e-18
3.777613980999999967e+03 8.590901000000000152e-19
3.779109171000000060e+03 -9.620010000000000552e-19
3.780604362000000037e+03 -2.970340999999999917e-18
3.782099552000000131e+03 -3.312237000000000027e-18
3.783594742000000224e+03 -5.917634000000000355e-18
3.785089931999999862e+03 -5.242276999999999889e-18
3.786585122999999840e+03 1.345872000000000091e-18
3.788080312999999933e+03 -2.494023999999999819e-18
3.789575503000000026e+03 -1.840690000000000026e-18
3.791070693000000119e+03 -2.393392999999999865e-18
3.792565884000000096e+03 5.704269000000000258e-18
3.794061074000000190e+03 -1.650799999999999913e-18
3.795556263999999828e+03 -3.443688999999999996e-18
3.797051454999999805e+03 -1.830395000000000035e-18
3.798546644999999899e+03 -1.567063999999999976e-18
3.800041834999999992e+03 -1.475327000000000069e-18
3.801537025000000085e+03 2.444327999999999972e-18
3.803032216000000062e+03 2.414976999999999919e-18
3.804527406000000155e+03 -2.203148999999999816e-18
3.806022595999999794e+03 4.430972999999999849e-19
3.807517785999999887e+03 -2.464558000000000056e-18
3.809012976999999864e+03 -1.793302000000000105e-18
3.810508166999999958e+03 -1.941445000000000063e-19
3.812003357000000051e+03 -3.143767000000000106e-18
3.813498547000000144e+03 1.517148999999999961e-18
3.814993738000000121e+03 4.473983000000000247e-19
3.816488928000000215e+03 6.791134999999999687e-19
3.817984117999999853e+03 3.471227999999999877e-18
3.819479307999999946e+03 4.532767999999999700e-18
3.820974498999999923e+03 5.311567999999999746e-18
3.822469689000000017e+03 5.674968999999999815e-21
3.823964879000000110e+03 5.171378000000000032e-19
3.825460070000000087e+03 1.136119000000000033e-18
3.826955260000000180e+03 -1.379519999999999921e-18
3.828450449999999819e+03 1.041354999999999918e-18
3.829945639999999912e+03 -3.749321000000000297e-18
3.831440830999999889e+03 1.517745000000000008e-18
3.832936020999999982e+03 4.825975999999999750e-18
3.834431211000000076e+03 1.446462999999999928e-18
3.835926401000000169e+03 -1.063778999999999923e-18
3.837421592000000146e+03 1.027264000000000016e-19
3.838916781999999785e+03 3.821416999999999732e-18
3.840411971999999878e+03 -9.113422999999999150e-19
3.841907161999999971e+03 2.769501999999999964e-18
3.843402352999999948e+03 -1.307335000000000024e-18
3.844897543000000042e+03 -8.164771999999999683e-19
3.846392733000000135e+03 1.064409000000000031e-19
3.847887922999999773e+03 3.475376999999999684e-18
3.849383114000000205e+03 6.541689000000000382e-19
3.850878303999999844e+03 2.284582999999999979e-18
3.852373493999999937e+03 1.999582000000000058e-18
3.853868684999999914e+03 1.596469000000000052e-18
3.855363875000000007e+03 3.601971000000000172e-19
3.856859065000000101e+03 1.507500000000000067e-18
3.858354255000000194e+03 3.488527999999999777e-18
3.859849446000000171e+03 -3.573516999999999687e-18
3.861344635999999809e+03 7.814491000000000252e-19
3.862839825999999903e+03 5.626841000000000380e-19
3.864335015999999996e+03 2.209826000000000072e-20
3.865830206999999973e+03 2.239136000000000039e-18
3.867325397000000066e+03 -5.680409999999999960e-19
3.868820587000000160e+03 1.033278000000000073e-18
3.870315776999999798e+03 2.379324999999999760e-19
3.871810967999999775e+03 -2.675300999999999829e-18
3.873306157999999868e+03 2.200977000000000133e-19
3.874801347999999962e+03 2.164416000000000005e-19
3.876296538000000055e+03 -1.533570999999999973e-18
3.877791729000000032e+03 3.647324000000000165e-19
3.879286919000000125e+03 7.513927999999999944e-19
3.880782109000000219e+03 -2.215599000000000085e-18
3.882277300000000196e+03 4.104370999999999806e-18
3.883772489999999834e+03 2.108283999999999898e-18
3.885267679999999928e+03 3.219915000000000096e-19
3.886762870000000021e+03 -6.257814999999999546e-19
3.888258060999999998e+03 2.657522999999999861e-20
3.889753251000000091e+03 -1.130016999999999940e-18
3.891248441000000184e+03 1.085501999999999911e-18
3.892743630999999823e+03 -7.487274000000000386e-19
3.894238821999999800e+03 -2.354399000000000071e-18
3.895734011999999893e+03 1.594425999999999985e-18
3.897229201999999987e+03 -1.749104000000000165e-18
3.898724392000000080e+03 8.408288999999999564e-19
3.900219583000000057e+03 -1.260209000000000079e-18
3.901714773000000150e+03 -2.211318999999999904e-18
3.903209962999999789e+03 -3.737409999999999976e-19
3.904705152999999882e+03 2.387258999999999987e-18
3.906200343999999859e+03 -4.186922999999999788e-19
3.907695533999999952e+03 -1.585013000000000049e-18
3.909190724000000046e+03 -2.895567000000000148e-18
3.910685915000000023e+03 -2.654294999999999942e-18
3.912181105000000116e+03 -2.030740999999999924e-18
3.913676295000000209e+03 -5.459601000000000297e-19
3.915171484999999848e+03 5.294719000000000191e-19
3.916666675999999825e+03 -2.835634000000000018e-19
3.918161865999999918e+03 4.055780999999999786e-20
3.919657056000000011e+03 2.183671999999999977e-18
3.921152246000000105e+03 5.776935000000000107e-19
3.922647437000000082e+03 -1.386467999999999924e-18
3.924142627000000175e+03 -9.547978999999999044e-19
3.925637816999999814e+03 -1.597402000000000053e-18
3.927133006999999907e+03 -3.853160000000000207e-19
3.928628197999999884e+03 -1.537845000000000001e-18
3.930123387999999977e+03 -3.107940999999999862e-18
3.931618578000000070e+03 -2.851863000000000168e-18
3.933113769000000048e+03 -9.160017999999999094e-19
3.934608959000000141e+03 6.644411999999999786e-19
3.936104148999999779e+03 1.493896000000000028e-18
3.937599338999999873e+03 3.375381000000000190e-18
3.939094529999999850e+03 9.358634000000000380e-19
3.940589719999999943e+03 -2.231127999999999924e-19
3.942084910000000036e+03 -8.476226999999999733e-19
3.943580100000000130e+03 6.133151999999999732e-20
3.945075291000000107e+03 -2.783110999999999874e-18
3.946570481000000200e+03 -7.935713000000000469e-19
3.948065670999999838e+03 4.483225000000000463e-19
3.949560860999999932e+03 -1.676181000000000017e-18
3.951056051999999909e+03 5.732971000000000138e-19
3.952551242000000002e+03 8.063531999999999866e-19
3.954046432000000095e+03 6.376432000000000384e-19
3.955541622000000189e+03 2.706460999999999881e-19
3.957036813000000166e+03 2.843256999999999827e-19
