3.503240761000000020e+03 -3.129211199999999960e-18
3.507315289000000121e+03 3.127294399999999952e-17
3.511389815999999882e+03 2.894520000000000218e-17
3.515464343999999983e+03 7.403340800000000462e-17
3.519538872000000083e+03 4.271401600000000079e-17
3.523613400000000183e+03 2.442558399999999901e-17
3.527687926999999945e+03 3.614574400000000028e-17
3.531762455000000045e+03 5.129857600000000159e-17
3.535836983000000146e+03 4.552335999999999717e-17
3.539911510999999791e+03 5.074225600000000146e-17
3.543986038000000008e+03 -2.092841599999999863e-17
3.548060566000000108e+03 3.455823999999999739e-17
3.552135094000000208e+03 6.051273600000000403e-17
3.556209621999999854e+03 5.849012800000000145e-17
3.560284149000000070e+03 3.195998400000000107e-17
3.564358677000000171e+03 7.782003199999999708e-17
3.568433204999999816e+03 7.738979200000000175e-17
3.572507732999999917e+03 1.153375839999999880e-16
3.576582260000000133e+03 1.062838240000000051e-16
3.580656787999999779e+03 9.533646400000000020e-17
3.584731315999999879e+03 5.200972799999999702e-17
3.588805843999999979e+03 4.502168000000000186e-17
3.592880371000000196e+03 8.226099200000000091e-17
3.596954898999999841e+03 6.416340800000000398e-17
3.601029426999999941e+03 5.640732799999999895e-17
3.605103955000000042e+03 6.741868800000000597e-17
3.609178481999999804e+03 3.930134400000000219e-17
3.613253009999999904e+03 4.187611200000000199e-17
3.617327538000000004e+03 5.800702400000000326e-17
3.621402066000000104e+03 4.490185599999999978e-17
3.625476592999999866e+03 3.777363199999999730e-17
3.629551120999999966e+03 8.767374399999999912e-17
3.633625649000000067e+03 7.614660799999999427e-17
3.637700177000000167e+03 4.043323199999999815e-17
3.641774703999999929e+03 1.188538719999999941e-17
3.645849232000000029e+03 5.818203199999999727e-17
3.649923760000000129e+03 6.911008000000000073e-17
3.653998287999999775e+03 3.087561599999999760e-17
3.658072814999999991e+03 4.880142400000000041e-17
3.662147343000000092e+03 8.086235199999999462e-17
3.666221871000000192e+03 6.211353599999999939e-17
3.670296398999999838e+03 8.615371200000000434e-17
3.674370926000000054e+03 7.842822400000000365e-17
3.678445454000000154e+03 7.045246399999999610e-17
3.682519981999999800e+03 6.371915199999999789e-17
3.686594509999999900e+03 5.546996800000000165e-17
3.690669037000000117e+03 7.254129599999999975e-17
3.694743565000000217e+03 5.322008000000000285e-17
3.698818092999999863e+03 5.818849599999999705e-17
